village,wave,treat,vil_wave,treat2,treat3,SI2,district,province,region,dist,elevation,pop,lang,ethnicity,RI2,SIKA,Project,stability,resilience,type,first.treat,idname
NDA-163,5,1,NDA-163 5,1,1,3.73846153846154,Nad 'Ali,Helmand,RC-Southwest,2258.55227,798.071777,2363,Pashto,Pashtun,3.88988095238095,3,3,0.5766667250273656,0.5189589462166511,Wave 5 treated,5,215
NIS-099,1,0,NIS-099 1,0,0,3.64791666666667,Nahr-e Saraj,Helmand,RC-Southwest,5063.672957,832.482178,3672,Pashto,Tajik,3.88541666666667,0,5,0.38572319578073105,0.5088666392285313,Never treated,0,216
NIS-099,2,0,NIS-099 2,0,0,3.67857142857143,Nahr-e Saraj,Helmand,RC-Southwest,5063.672957,832.482178,3672,Pashto,Tajik,4.36111111111111,0,5,0.45036880530316736,1.5842580171862584,Never treated,0,216
NIS-099,3,0,NIS-099 3,0,0,4.5866666666666696,Nahr-e Saraj,Helmand,RC-Southwest,5063.672957,832.482178,3672,Pashto,Tajik,4.11666666666667,3,6,2.365385152631983,1.031648141213825,Never treated,0,216
NIS-099,4,0,NIS-099 4,0,0,3.38333333333333,Nahr-e Saraj,Helmand,RC-Southwest,5063.672957,832.482178,3672,Pashto,Tajik,4.05952380952381,3,6,-0.17223745339839688,0.9024666117657159,Never treated,0,216
NIS-099,5,0,NIS-099 5,0,0,3.67083333333333,Nahr-e Saraj,Helmand,RC-Southwest,5063.672957,832.482178,3672,Pashto,Tajik,3.91319444444445,3,6,0.43405049610331753,0.5716632160435864,Never treated,0,216
NIS-160,1,0,NIS-160 1,0,0,3.95555555555555,Nahr-e Saraj,Helmand,RC-Southwest,24756.292772,794.481812,405,Pashto,Pashtun,4.26923076923077,0,5,1.0344805910204706,1.376546263105712,Never treated,0,217
NIS-160,2,0,NIS-160 2,0,0,3.95208333333333,Nahr-e Saraj,Helmand,RC-Southwest,24756.292772,794.481812,405,Pashto,Pashtun,4.22916666666667,0,5,1.0271582727897781,1.2859742773147786,Never treated,0,217
NIS-160,3,0,NIS-160 3,0,0,3.63541666666667,Nahr-e Saraj,Helmand,RC-Southwest,24756.292772,794.481812,405,Pashto,Pashtun,4.20416666666667,3,6,0.35936285015022223,1.2294573581812345,Never treated,0,217
NIS-160,4,0,NIS-160 4,0,0,3.51555555555556,Nahr-e Saraj,Helmand,RC-Southwest,24756.292772,794.481812,405,Pashto,Pashtun,3.91203703703704,3,6,0.10659642482656294,0.5690466920096199,Never treated,0,217
NIS-160,5,0,NIS-160 5,0,0,4.2,Nahr-e Saraj,Helmand,RC-Southwest,24756.292772,794.481812,405,Pashto,Pashtun,3.74358974358974,3,6,1.5499717944615545,0.18824180952859493,Never treated,0,217
NIS-197,1,0,NIS-197 1,0,0,4.18,Nahr-e Saraj,Helmand,RC-Southwest,1726.387945,822.533997,721,Dari,Tajik,4.30357142857143,0,5,1.5077952414527387,1.4541793937836593,Never treated,0,218
NIS-197,2,0,NIS-197 2,0,0,3.80416666666667,Nahr-e Saraj,Helmand,RC-Southwest,1726.387945,822.533997,721,Dari,Tajik,4.00320512820513,0,5,0.715227516162098,0.7751482774538864,Never treated,0,218
NIS-197,3,0,NIS-197 3,0,0,3.71875,Nahr-e Saraj,Helmand,RC-Southwest,1726.387945,822.533997,721,Dari,Tajik,4.12797619047619,3,6,0.5350984876869441,1.057215318917087,Never treated,0,218
NIS-197,4,0,NIS-197 4,0,0,3.80769230769231,Nahr-e Saraj,Helmand,RC-Southwest,1726.387945,822.533997,721,Dari,Tajik,3.78333333333333,3,6,0.7226624854424966,0.27808921943320614,Never treated,0,218
NIS-197,5,0,NIS-197 5,0,0,3.30238095238095,Nahr-e Saraj,Helmand,RC-Southwest,1726.387945,822.533997,721,Dari,Tajik,3.66666666666667,3,6,-0.3429520727197892,0.014343596810009573,Never treated,0,218
NIS-203,1,0,NIS-203 1,0,0,3.99166666666667,Nahr-e Saraj,Helmand,RC-Southwest,1464.373824,823.675476,739,Pashto,Tajik,3.83680555555555,0,5,1.1106327006197383,0.3989726298021729,Wave 5 treated,5,219
NIS-203,2,0,NIS-203 2,0,0,3.62142857142857,Nahr-e Saraj,Helmand,RC-Southwest,1464.373824,823.675476,739,Pashto,Tajik,4.29583333333333,0,5,0.3298643681351185,1.436686061670885,Wave 5 treated,5,219
NIS-203,3,0,NIS-203 3,0,0,3.79583333333333,Nahr-e Saraj,Helmand,RC-Southwest,1464.373824,823.675476,739,Pashto,Tajik,4.13333333333333,3,6,0.6976539524084111,1.069326087302841,Wave 5 treated,5,219
NIS-203,4,0,NIS-203 4,0,0,3.96666666666667,Nahr-e Saraj,Helmand,RC-Southwest,1464.373824,823.675476,739,Pashto,Tajik,3.95238095238095,3,6,1.0579120093587198,0.6602512440505144,Wave 5 treated,5,219
NIS-203,5,1,NIS-203 5,1,1,3.62222222222222,Nahr-e Saraj,Helmand,RC-Southwest,1464.373824,823.675476,739,Pashto,Tajik,3.65530303030303,3,6,0.33153804087356165,-0.01134591188706525,Wave 5 treated,5,219
NIS-235,1,0,NIS-235 1,0,0,4.45208333333333,Nahr-e Saraj,Helmand,RC-Southwest,20147.542796,823.032715,1040,Pashto,Pashtun,4.01190476190476,0,5,2.081572098010152,0.7948153372256238,Never treated,0,220
NIS-235,2,0,NIS-235 2,0,0,3.71041666666667,Nahr-e Saraj,Helmand,RC-Southwest,20147.542796,823.032715,1040,Pashto,Pashtun,4.13636363636364,0,5,0.5175249239332778,1.076176622955408,Never treated,0,220
NIS-235,3,0,NIS-235 3,0,0,4.44722222222222,Nahr-e Saraj,Helmand,RC-Southwest,20147.542796,823.032715,1040,Pashto,Pashtun,4.4125,3,6,2.0713208524871796,1.7004316842941036,Never treated,0,220
NIS-235,4,0,NIS-235 4,0,0,3.05333333333333,Nahr-e Saraj,Helmand,RC-Southwest,20147.542796,823.032715,1040,Pashto,Pashtun,3.51515151515152,3,6,-0.868150578043844,-0.3281831858175346,Never treated,0,220
NIS-235,5,0,NIS-235 5,0,0,3.72222222222222,Nahr-e Saraj,Helmand,RC-Southwest,20147.542796,823.032715,1040,Pashto,Pashtun,3.96969696969697,3,6,0.5424208059176366,0.6993971620650979,Never treated,0,220
NRK-065,1,0,NRK-065 1,0,0,2.68125,Nerkh,Wardak,RC-East,6380.064383,2257.413086,81,Pashto,Pashtun,3.05208333333333,1,1,-1.6528101996453326,-1.3750306652229953,Never treated,0,221
NRK-065,2,0,NRK-065 2,0,0,3.05208333333333,Nerkh,Wardak,RC-East,6380.064383,2257.413086,81,Pashto,Pashtun,2.95833333333333,1,1,-0.8707866126068954,-1.5869691119737903,Never treated,0,221
NRK-065,3,0,NRK-065 3,0,0,3.32708333333333,Nerkh,Wardak,RC-East,6380.064383,2257.413086,81,Pashto,Pashtun,3.47348484848485,1,1,-0.2908590087356897,-0.42237805104011783,Never treated,0,221
NRK-065,4,0,NRK-065 4,0,0,3.3,Nerkh,Wardak,RC-East,6380.064383,2257.413086,81,Pashto,Pashtun,3.48611111111111,1,1,-0.3479730909351197,-0.39383415248782844,Never treated,0,221
NRK-065,5,0,NRK-065 5,0,0,3.45,Nerkh,Wardak,RC-East,6380.064383,2257.413086,81,Pashto,Pashtun,3.25,1,1,-0.031648943369006664,-0.9276050554157537,Never treated,0,221
PJW-014,1,0,PJW-014 1,0,0,3.27948717948718,Panjwa'i,Kandahar,RC-South,12194.512707,954.28833,2641,Pashto,Pashtun,3.375,3,6,-0.39123109402108264,-0.645020459748027,Never treated,0,222
PJW-014,2,0,PJW-014 2,0,0,3.41458333333333,Panjwa'i,Kandahar,RC-South,12194.512707,954.28833,2641,Pashto,Pashtun,3.43939393939394,0,5,-0.10633658932212349,-0.49944657713131824,Never treated,0,222
PJW-014,3,0,PJW-014 3,0,0,3.56666666666667,Panjwa'i,Kandahar,RC-South,12194.512707,954.28833,2641,Pashto,Pashtun,3.59375,0,7,0.2143809491824206,-0.15049741732950536,Never treated,0,222
PJW-014,4,0,PJW-014 4,0,0,3.49583333333333,Panjwa'i,Kandahar,RC-South,12194.512707,954.28833,2641,Pashto,Pashtun,3.1125,0,7,0.06500565727618694,-1.2384481106502534,Never treated,0,222
PJW-014,5,0,PJW-014 5,0,0,3.54375,Panjwa'i,Kandahar,RC-South,12194.512707,954.28833,2641,Pashto,Pashtun,3.10416666666667,0,7,0.1660536488598135,-1.2572870836947605,Never treated,0,222
PJW-033,1,0,PJW-033 1,0,0,3.54666666666667,Panjwa'i,Kandahar,RC-South,5406.384764,931.406311,1316,Pashto,Pashtun,3.45238095238095,3,6,0.17220439617360558,-0.47008713862039236,Wave 5 treated,5,223
PJW-033,2,0,PJW-033 2,0,0,2.91041666666667,Panjwa'i,Kandahar,RC-South,5406.384764,931.406311,1316,Pashto,Pashtun,2.89583333333333,0,5,-1.1695371964193204,-1.7282614098076536,Wave 5 treated,5,223
PJW-033,3,0,PJW-033 3,0,0,3.078125,Panjwa'i,Kandahar,RC-South,5406.384764,931.406311,1316,Pashto,Pashtun,3.05882352941176,0,7,-0.8158692258766603,-1.3597932605546403,Wave 5 treated,5,223
PJW-033,4,1,PJW-033 4,1,1,3.68,Panjwa'i,Kandahar,RC-South,5406.384764,931.406311,1316,Pashto,Pashtun,3.68333333333333,0,7,0.45338141623236544,0.0520215428990246,Wave 5 treated,5,223
PJW-033,5,0,PJW-033 5,0,1,3.16666666666667,Panjwa'i,Kandahar,RC-South,5406.384764,931.406311,1316,Pashto,Pashtun,3.375,0,7,-0.6291501109938785,-0.645020459748027,Wave 5 treated,5,223
PJW-050,1,0,PJW-050 1,0,0,3.51538461538461,Panjwa'i,Kandahar,RC-South,15790.571539,912.363892,1648,Pashto,Pashtun,3.50694444444444,3,6,0.10623594146749209,-0.34673671987654736,Never treated,0,224
PJW-050,2,0,PJW-050 2,0,0,2.64,Panjwa'i,Kandahar,RC-South,15790.571539,912.363892,1648,Pashto,Pashtun,3.02083333333333,0,5,-1.739799340226013,-1.445676814139927,Never treated,0,224
PJW-050,3,0,PJW-050 3,0,0,3.68333333333333,Panjwa'i,Kandahar,RC-South,15790.571539,912.363892,1648,Pashto,Pashtun,3.5703125,0,7,0.46041084173382724,-0.2034820290172041,Never treated,0,224
PJW-050,4,0,PJW-050 4,0,0,3.66190476190476,Panjwa'i,Kandahar,RC-South,15790.571539,912.363892,1648,Pashto,Pashtun,3.97222222222222,0,7,0.4152216777958142,0.7051059417755512,Never treated,0,224
PJW-050,5,0,PJW-050 5,0,0,3.2,Panjwa'i,Kandahar,RC-South,15790.571539,912.363892,1648,Pashto,Pashtun,3.20833333333333,0,7,-0.5588558559791937,-1.021799920638337,Never treated,0,224
PJW-055,1,0,PJW-055 1,0,0,3.49791666666667,Panjwa'i,Kandahar,RC-South,2766.54432,936.117493,629,Pashto,Pashtun,3.56666666666667,3,6,0.06939904821461897,-0.21172407972417198,Never treated,0,225
PJW-055,2,0,PJW-055 2,0,0,3.38222222222222,Panjwa'i,Kandahar,RC-South,2766.54432,936.117493,629,Pashto,Pashtun,3.41666666666667,0,5,-0.17458059523221842,-0.5508255945254438,Never treated,0,225
PJW-055,3,0,PJW-055 3,0,0,3.25625,Panjwa'i,Kandahar,RC-South,2766.54432,936.117493,629,Pashto,Pashtun,3.25416666666667,0,7,-0.44023430064190183,-0.9181855688934887,Never treated,0,225
PJW-055,4,0,PJW-055 4,0,0,3.17619047619048,Panjwa'i,Kandahar,RC-South,2766.54432,936.117493,629,Pashto,Pashtun,3.17261904761905,0,7,-0.6090660381325372,-1.1025383765433885,Never treated,0,225
PJW-055,5,0,PJW-055 5,0,0,3.16666666666667,Panjwa'i,Kandahar,RC-South,2766.54432,936.117493,629,Pashto,Pashtun,3.33333333333333,0,7,-0.6291501109938785,-0.7392153249706103,Never treated,0,225
PJW-056,1,0,PJW-056 1,0,0,3.38666666666667,Panjwa'i,Kandahar,RC-South,17257.360261,910.741699,216,Pashto,Pashtun,3.72685185185185,3,6,-0.16520802789691444,0.15040284657593986,Never treated,0,226
PJW-056,2,0,PJW-056 2,0,0,3.55416666666667,Panjwa'i,Kandahar,RC-South,17257.360261,910.741699,216,Pashto,Pashtun,3.48958333333333,0,5,0.18802060355191086,-0.38598458038595196,Never treated,0,226
PJW-056,3,0,PJW-056 3,0,0,3.69583333333333,Panjwa'i,Kandahar,RC-South,17257.360261,910.741699,216,Pashto,Pashtun,3.77678571428571,0,7,0.486771187364337,0.2632871691839418,Never treated,0,226
PJW-056,4,0,PJW-056 4,0,0,3.54166666666667,Panjwa'i,Kandahar,RC-South,17257.360261,910.741699,216,Pashto,Pashtun,3.25555555555556,0,7,0.16166025792140207,-0.9150457400527336,Never treated,0,226
PJW-056,5,0,PJW-056 5,0,0,3.16875,Panjwa'i,Kandahar,RC-South,17257.360261,910.741699,216,Pashto,Pashtun,2.95,0,7,-0.6247567200554671,-1.6058080850182974,Never treated,0,226
PJW-060,1,0,PJW-060 1,0,0,3.59583333333333,Panjwa'i,Kandahar,RC-South,14220.142444,914.352173,375,Pashto,Pashtun,3.33928571428571,3,6,0.27588842232026195,-0.7257589156531016,Never treated,0,227
PJW-060,2,0,PJW-060 2,0,0,2.6625,Panjwa'i,Kandahar,RC-South,14220.142444,914.352173,375,Pashto,Pashtun,2.85416666666667,0,5,-1.6923507180910962,-1.8224562750302138,Never treated,0,227
PJW-060,3,0,PJW-060 3,0,0,3.49333333333333,Panjwa'i,Kandahar,RC-South,14220.142444,914.352173,375,Pashto,Pashtun,3.675,0,7,0.05973358815008518,0.033182569854516585,Never treated,0,227
PJW-060,4,0,PJW-060 4,0,0,3.86458333333333,Panjwa'i,Kandahar,RC-South,14220.142444,914.352173,375,Pashto,Pashtun,3.99537037037037,0,7,0.8426358533762127,0.7574364224547633,Never treated,0,227
PJW-060,5,0,PJW-060 5,0,0,4.34358974358974,Panjwa'i,Kandahar,RC-South,14220.142444,914.352173,375,Pashto,Pashtun,4.04166666666667,0,7,1.8527778160632946,0.8620973838131886,Never treated,0,227
PJW-062,1,0,PJW-062 1,0,0,3.4625,Panjwa'i,Kandahar,RC-South,4347.959768,931.356018,261,Pashto,Pashtun,3.57638888888889,3,6,-0.005288597738497869,-0.18974527783890893,Never treated,0,228
PJW-062,2,0,PJW-062 2,0,0,3.29777777777778,Panjwa'i,Kandahar,RC-South,4347.959768,931.356018,261,Pashto,Pashtun,3.08653846153846,0,5,-0.35265937460276087,-1.2971387574427846,Never treated,0,228
PJW-062,3,0,PJW-062 3,0,0,3.2875,Panjwa'i,Kandahar,RC-South,4347.959768,931.356018,261,Pashto,Pashtun,3.11458333333333,0,7,-0.37433343656562845,-1.233738367389132,Never treated,0,228
PJW-062,4,0,PJW-062 4,0,0,3.86222222222222,Panjwa'i,Kandahar,RC-South,4347.959768,931.356018,261,Pashto,Pashtun,3.84583333333333,0,7,0.8376566769793408,0.4193815172670695,Never treated,0,228
PJW-062,5,0,PJW-062 5,0,0,3.27692307692308,Panjwa'i,Kandahar,RC-South,4347.959768,931.356018,261,Pashto,Pashtun,3.34722222222222,0,7,-0.3966383444068225,-0.7078170365630823,Never treated,0,228
PJW-064,1,0,PJW-064 1,0,0,3.26923076923077,Panjwa'i,Kandahar,RC-South,30743.262512,930.716675,7412,Balochi,Pashtun,3.45486111111111,3,6,-0.41286009556406367,-0.4644803014047601,Never treated,0,229
PJW-064,2,0,PJW-064 2,0,0,3.78571428571429,Panjwa'i,Kandahar,RC-South,30743.262512,930.716675,7412,Balochi,Pashtun,3.13541666666667,0,5,0.6763146249932533,-1.1866409347778288,Never treated,0,229
PJW-064,3,0,PJW-064 3,0,0,3.31041666666667,Panjwa'i,Kandahar,RC-South,30743.262512,930.716675,7412,Balochi,Pashtun,3.06597222222222,0,7,-0.3260061362430214,-1.3436323768154672,Never treated,0,229
PJW-064,4,0,PJW-064 4,0,0,3.73555555555556,Panjwa'i,Kandahar,RC-South,30743.262512,930.716675,7412,Balochi,Pashtun,3.59166666666667,0,7,0.5705385079235271,-0.15520716059062684,Never treated,0,229
PJW-064,5,0,PJW-064 5,0,0,3.47291666666667,Panjwa'i,Kandahar,RC-South,30743.262512,930.716675,7412,Balochi,Pashtun,3.08333333333333,0,7,0.01667835695360044,-1.3043845163060637,Never treated,0,229
PJW-102,1,0,PJW-102 1,0,0,3.44,Panjwa'i,Kandahar,RC-South,8656.511788,931.75647,272,Pashto,Pashtun,3.82142857142857,3,6,-0.052737219873414634,0.36421023906527894,Never treated,0,230
PJW-102,2,0,PJW-102 2,0,0,3.28541666666667,Panjwa'i,Kandahar,RC-South,8656.511788,931.75647,272,Pashto,Pashtun,3.31018518518519,0,5,-0.37872682750403985,-0.7915458056498004,Never treated,0,230
PJW-102,3,0,PJW-102 3,0,0,3.31428571428571,Panjwa'i,Kandahar,RC-South,8656.511788,931.75647,272,Pashto,Pashtun,3.99166666666667,0,7,-0.31784698164311753,0.7490635455460983,Never treated,0,230
PJW-102,4,0,PJW-102 4,0,0,3.35625,Panjwa'i,Kandahar,RC-South,8656.511788,931.75647,272,Pashto,Pashtun,3.81944444444445,0,7,-0.2293515355978268,0.3597247692927914,Never treated,0,230
PJW-102,5,0,PJW-102 5,0,0,3.76190476190476,Panjwa'i,Kandahar,RC-South,8656.511788,931.75647,272,Pashto,Pashtun,3.72222222222222,0,7,0.6261044428398892,0.13993675044009782,Never treated,0,230
PJW-104,1,0,PJW-104 1,0,0,3.46,Panjwa'i,Kandahar,RC-South,13044.19798,938.867371,906,Pashto,Pashtun,3.50347222222222,3,6,-0.010560666864599628,-0.35458629197842384,Wave 4 treated,4,231
PJW-104,2,0,PJW-104 2,0,0,3.35,Panjwa'i,Kandahar,RC-South,13044.19798,938.867371,906,Pashto,Pashtun,3.4375,0,5,-0.2425317084130817,-0.5037281619141637,Wave 4 treated,4,231
PJW-104,3,0,PJW-104 3,0,0,3.43541666666667,Panjwa'i,Kandahar,RC-South,13044.19798,938.867371,906,Pashto,Pashtun,3.54861111111111,0,7,-0.062402679937927814,-0.2525418546539651,Wave 4 treated,4,231
PJW-104,4,1,PJW-104 4,1,1,3.71025641025641,Panjwa'i,Kandahar,RC-South,13044.19798,938.867371,906,Pashto,Pashtun,3.484375,0,7,0.5171869707841614,-0.3977589385387662,Wave 4 treated,4,231
PJW-104,5,1,PJW-104 5,1,2,3.32291666666667,Panjwa'i,Kandahar,RC-South,13044.19798,938.867371,906,Pashto,Pashtun,3.34375,0,7,-0.2996457906125116,-0.7156666086649587,Wave 4 treated,4,231
PJW-107,1,0,PJW-107 1,0,0,3.16458333333333,Panjwa'i,Kandahar,RC-South,8404.272739,948.813477,1333,Pashto,Pashtun,3.296875,3,6,-0.6335435019323106,-0.8216358320403562,Never treated,0,232
PJW-107,2,0,PJW-107 2,0,0,3.18125,Panjwa'i,Kandahar,RC-South,8404.272739,948.813477,1333,Pashto,Pashtun,3.35833333333333,0,5,-0.5983963744249583,-0.6826984058370652,Never treated,0,232
PJW-107,3,0,PJW-107 3,0,0,3.66041666666667,Panjwa'i,Kandahar,RC-South,8404.272739,948.813477,1333,Pashto,Pashtun,3.6375,0,7,0.41208354141124076,-0.051592808845800614,Never treated,0,232
PJW-107,4,0,PJW-107 4,0,0,3.57111111111111,Panjwa'i,Kandahar,RC-South,8404.272739,948.813477,1333,Pashto,Pashtun,4.16666666666667,0,7,0.22375351651770303,1.1446819794809153,Never treated,0,232
PJW-107,5,0,PJW-107 5,0,0,3.92444444444445,Panjwa'i,Kandahar,RC-South,8404.272739,948.813477,1333,Pashto,Pashtun,3.82291666666667,0,7,0.9688726196734485,0.36757434139466794,Never treated,0,232
PJW-123,1,0,PJW-123 1,0,0,3.71777777777778,Panjwa'i,Kandahar,RC-South,11746.758477,919.679321,2000,Pashto,Pashtun,3.84259259259259,3,6,0.5330482385823533,0.41205524997198145,Never treated,0,233
PJW-123,2,0,PJW-123 2,0,0,2.73125,Panjwa'i,Kandahar,RC-South,11746.758477,919.679321,2000,Pashto,Pashtun,2.58333333333333,0,5,-1.5473688171232947,-2.4347228989769705,Never treated,0,233
PJW-123,3,0,PJW-123 3,0,0,3.33846153846154,Panjwa'i,Kandahar,RC-South,11746.758477,919.679321,2000,Pashto,Pashtun,4.58928571428572,0,7,-0.2668643351489336,2.1000870410241874,Never treated,0,233
PJW-123,4,0,PJW-123 4,0,0,3.61041666666667,Panjwa'i,Kandahar,RC-South,11746.758477,919.679321,2000,Pashto,Pashtun,3.36458333333333,0,7,0.3066421588892037,-0.6685691760536786,Never treated,0,233
PJW-123,5,0,PJW-123 5,0,0,4.02666666666667,Panjwa'i,Kandahar,RC-South,11746.758477,919.679321,2000,Pashto,Pashtun,3.94642857142857,0,7,1.1844416683851648,0.6467948347330056,Never treated,0,233
PJW-132,1,0,PJW-132 1,0,0,3.24791666666667,Panjwa'i,Kandahar,RC-South,15182.152244,1050.259033,448,Pashto,Pashtun,3.76388888888889,3,6,-0.45780786439556814,0.2341316156626811,Never treated,0,234
PJW-132,2,0,PJW-132 2,0,0,2.92083333333333,Panjwa'i,Kandahar,RC-South,15182.152244,1050.259033,448,Pashto,Pashtun,2.92083333333333,0,5,-1.1475702417272438,-1.6717444906741086,Never treated,0,234
PJW-132,3,0,PJW-132 3,0,0,3.12222222222222,Panjwa'i,Kandahar,RC-South,15182.152244,1050.259033,448,Pashto,Pashtun,2.90972222222222,0,7,-0.7228757843468125,-1.6968631214001255,Never treated,0,234
PJW-132,4,0,PJW-132 4,0,0,3.29555555555556,Panjwa'i,Kandahar,RC-South,15182.152244,1050.259033,448,Pashto,Pashtun,2.78125,0,7,-0.3573456582704021,-1.9872972891697287,Never treated,0,234
PJW-132,5,0,PJW-132 5,0,0,3.1025641025641,Panjwa'i,Kandahar,RC-South,15182.152244,1050.259033,448,Pashto,Pashtun,2.54166666666667,0,7,-0.7643313706375289,-2.5289177641995306,Never treated,0,234
PLK-021,1,0,PLK-021 1,0,0,3.98333333333333,Pul-e Khumri,Baghlan,RC-North,2395.832302,643.316528,490,Pashto,Tajik/Uzbek,4.0530303030303,2,2,1.0930591368660514,0.8877868925102413,Never treated,0,235
PLK-021,2,0,PLK-021 2,0,0,3.97708333333333,Pul-e Khumri,Baghlan,RC-North,2395.832302,643.316528,490,Pashto,Tajik/Uzbek,3.3625,2,2,1.0798789640507975,-0.6732789193148001,Never treated,0,235
PLK-021,3,0,PLK-021 3,0,0,3.66888888888889,Pul-e Khumri,Baghlan,RC-North,2395.832302,643.316528,490,Pashto,Tajik/Uzbek,3.51388888888889,2,2,0.42994999789413685,-0.33103757567277226,Never treated,0,235
PLK-021,4,0,PLK-021 4,0,0,3.78666666666667,Pul-e Khumri,Baghlan,RC-North,2395.832302,643.316528,490,Pashto,Tajik/Uzbek,3.72435897435897,2,2,0.6783230322793856,0.14476725634894283,Never treated,0,235
PLK-021,5,0,PLK-021 5,0,0,3.56428571428571,Pul-e Khumri,Baghlan,RC-North,2395.832302,643.316528,490,Pashto,Tajik/Uzbek,3.92083333333333,2,2,0.2093599309670696,0.5889322746677049,Never treated,0,235
PLK-034,1,0,PLK-034 1,0,0,4.09111111111111,Pul-e Khumri,Baghlan,RC-North,1984.602458,654.754517,171,Pashto,Tajik/Uzbek,4.29166666666667,2,2,1.320343894746893,1.427266575148642,Never treated,0,236
PLK-034,2,0,PLK-034 2,0,0,3.88222222222222,Pul-e Khumri,Baghlan,RC-North,1984.602458,654.754517,171,Pashto,Tajik/Uzbek,3.25,2,2,0.8798332299881557,-0.9276050554157537,Never treated,0,236
PLK-034,3,0,PLK-034 3,0,0,3.90444444444445,Pul-e Khumri,Baghlan,RC-North,1984.602458,654.754517,171,Pashto,Tajik/Uzbek,3.75,2,2,0.9266960666646336,0.202733327255153,Never treated,0,236
PLK-034,4,0,PLK-034 4,0,0,3.56666666666667,Pul-e Khumri,Baghlan,RC-North,1984.602458,654.754517,171,Pashto,Tajik/Uzbek,3.77777777777778,2,2,0.2143809491824206,0.26552990407020816,Never treated,0,236
PLK-034,5,0,PLK-034 5,0,0,3.9875,Pul-e Khumri,Baghlan,RC-North,1984.602458,654.754517,171,Pashto,Tajik/Uzbek,3.95833333333333,2,2,1.1018459187428948,0.6737076533680231,Never treated,0,236
PLK-055,1,0,PLK-055 1,0,0,3.30222222222222,Pul-e Khumri,Baghlan,RC-North,7644.555567,598.956726,202,Pashto,Pashtun/Tajik,3.51602564102564,2,2,-0.3432868072674775,-0.32620706976392727,Never treated,0,237
PLK-055,2,0,PLK-055 2,0,0,3.53555555555555,Pul-e Khumri,Baghlan,RC-North,7644.555567,598.956726,202,Pashto,Pashtun/Tajik,3.94270833333333,2,2,0.14877297783535642,0.6383845789095572,Never treated,0,237
PLK-055,3,0,PLK-055 3,0,0,3.30208333333333,Pul-e Khumri,Baghlan,RC-North,7644.555567,598.956726,202,Pashto,Pashtun/Tajik,3.51785714285714,2,2,-0.34357969999670823,-0.32206663612777414,Never treated,0,237
PLK-055,4,0,PLK-055 4,0,0,3.77083333333333,Pul-e Khumri,Baghlan,RC-North,7644.555567,598.956726,202,Pashto,Pashtun/Tajik,3.5875,2,2,0.6449332611473926,-0.16462664711289188,Never treated,0,237
PLK-055,5,0,PLK-055 5,0,0,2.87777777777778,Pul-e Khumri,Baghlan,RC-North,7644.555567,598.956726,202,Pashto,Pashtun/Tajik,3.29166666666667,2,2,-1.2383669877878751,-0.8334101901931704,Never treated,0,237
PLK-060,1,0,PLK-060 1,0,0,3.69444444444445,Pul-e Khumri,Baghlan,RC-North,15948.116455,574.860229,1082,Pashto,Pashtun/Tajik,3.45833333333333,2,2,0.4838422600720764,-0.4566307293028836,Never treated,0,238
PLK-060,2,0,PLK-060 2,0,0,3.99777777777778,Pul-e Khumri,Baghlan,RC-North,15948.116455,574.860229,1082,Pashto,Pashtun/Tajik,3.6,2,2,1.1235199807057634,-0.13636818754611882,Never treated,0,238
PLK-060,3,0,PLK-060 3,0,0,3.61025641025641,Pul-e Khumri,Baghlan,RC-North,15948.116455,574.860229,1082,Pashto,Pashtun/Tajik,3.39880952380952,2,2,0.30630420574008643,-0.591194822477992,Never treated,0,238
PLK-060,4,0,PLK-060 4,0,0,3.63333333333333,Pul-e Khumri,Baghlan,RC-North,15948.116455,574.860229,1082,Pashto,Pashtun/Tajik,3.6875,2,2,0.35496945921179024,0.06144102942128966,Never treated,0,238
